gene_id,gene_name,gene_type,unstranded,stranded_first,stranded_second,tpm_unstranded,fpkm_unstranded,fpkm_uq_unstranded
ENSG00000100890.16,PRORP,protein_coding,215,140,140,2.0288,0.6149,0.6226
ENSG00000100897.18,DCAF11,protein_coding,5924,3044,2980,61.5343,18.6501,18.8833
ENSG00000100902.11,PSMA6,protein_coding,135,79,56,1.3687,0.4148,0.42
ENSG00000100906.11,NFKBIA,protein_coding,4624,2252,2372,128.6359,38.9875,39.4752
ENSG00000100911.16,PSME2,protein_coding,21222,10655,10616,390.7837,118.4403,119.9218
ENSG00000100916.14,BRMS1L,protein_coding,331,179,179,5.6313,1.7068,1.7281
ENSG00000100918.13,REC8,protein_coding,1772,915,911,30.4058,9.2155,9.3308
ENSG00000100926.15,TM9SF1,protein_coding,265,129,136,4.9516,1.5008,1.5195
ENSG00000100934.15,SEC23A,protein_coding,1445,731,731,11.0059,3.3357,3.3774
ENSG00000100938.18,GMPR2,protein_coding,4744,2372,2379,86.4633,26.2056,26.5334
ENSG00000100941.9,PNN,protein_coding,5604,2793,2948,87.9457,26.6549,26.9883
ENSG00000100949.14,RABGGTA,protein_coding,1520,762,805,28.2815,8.5717,8.6789
ENSG00000100968.14,NFATC4,protein_coding,1578,799,779,12.3366,3.739,3.7858
ENSG00000100979.15,PLTP,protein_coding,11876,8549,8690,308.2771,93.4338,94.6026
ENSG00000100983.12,GSS,protein_coding,9908,4944,4968,105.9884,32.1234,32.5252
ENSG00000100985.7,MMP9,protein_coding,4034,3571,3642,113.904,34.5225,34.9543
ENSG00000100987.15,VSX1,protein_coding,4,2,2,0.0733,0.0222,0.0225
ENSG00000100994.12,PYGB,protein_coding,66863,33724,33146,989.7293,299.9711,303.7234
ENSG00000101000.6,PROCR,protein_coding,1097,755,780,42.6384,12.923,13.0847
ENSG00000101003.10,GINS1,protein_coding,1154,598,557,18.4303,5.5859,5.6558
ENSG00000101004.15,NINL,protein_coding,100,50,51,1.0939,0.3315,0.3357
ENSG00000101017.14,CD40,protein_coding,280,144,136,7.3259,2.2204,2.2481
ENSG00000101040.19,ZMYND8,protein_coding,7975,3948,4034,68.9869,20.9088,21.1704
ENSG00000101049.17,SGK2,protein_coding,685,301,384,8.7903,2.6642,2.6975
ENSG00000101057.16,MYBL2,protein_coding,6762,3271,3491,160.6688,48.6961,49.3053
ENSG00000101074.5,R3HDML,protein_coding,525,1109,1069,26.1743,7.933,8.0322
ENSG00000101076.17,HNF4A,protein_coding,28937,14659,14280,259.965,78.7912,79.7768
ENSG00000101079.21,NDRG3,protein_coding,6602,3345,3257,133.5776,40.4852,40.9917
ENSG00000101096.20,NFATC2,protein_coding,1338,665,673,10.6509,3.2281,3.2685
ENSG00000101109.12,STK4,protein_coding,4913,2403,2510,35.486,10.7552,10.8898
ENSG00000101115.13,SALL4,protein_coding,253,121,132,2.8906,0.8761,0.8871
ENSG00000101126.18,ADNP,protein_coding,10135,5161,4995,78.8136,23.8871,24.1859
ENSG00000101132.10,PFDN4,protein_coding,3339,1713,1626,126.3557,38.2964,38.7754
ENSG00000101138.12,CSTF1,protein_coding,3708,1826,1882,51.0279,15.4658,15.6592
ENSG00000101144.13,BMP7,protein_coding,7838,3940,3899,95.2974,28.8831,29.2444
ENSG00000101146.13,RAE1,protein_coding,5574,2869,2706,65.1643,19.7502,19.9973
ENSG00000101150.18,TPD52L2,protein_coding,16331,8163,8170,229.4803,69.5518,70.4218
ENSG00000101152.11,DNAJC5,protein_coding,17727,9065,8666,218.8396,66.3268,67.1564
ENSG00000101158.15,NELFCD,protein_coding,10571,5340,5255,110.7106,33.5546,33.9743
ENSG00000101160.14,CTSZ,protein_coding,24478,12265,12237,789.5113,239.2882,242.2814
ENSG00000101162.4,TUBB1,protein_coding,10,31,15,0.1986,0.0602,0.0609
ENSG00000101180.16,HRH3,protein_coding,3,3,1,0.0735,0.0223,0.0226
ENSG00000101181.17,MTG2,protein_coding,5627,2809,2818,71.2522,21.5954,21.8655
ENSG00000101182.15,PSMA7,protein_coding,25468,13091,12377,958.8187,290.6026,294.2377
ENSG00000101187.16,SLCO4A1,protein_coding,4910,3330,3236,81.1476,24.5945,24.9022
ENSG00000101188.5,NTSR1,protein_coding,5,3,3,0.0778,0.0236,0.0239
ENSG00000101190.13,TCFL5,protein_coding,4085,2271,2148,74.7416,22.653,22.9364
ENSG00000101197.13,BIRC7,protein_coding,14,8,7,0.5958,0.1806,0.1828
ENSG00000101199.13,ARFGAP1,protein_coding,11276,5550,5726,112.5199,34.103,34.5296
ENSG00000101203.16,COL20A1,protein_coding,1,2,0,0.006,0.0018,0.0018
ENSG00000101204.18,CHRNA4,protein_coding,4,3,1,0.0222,0.0067,0.0068
ENSG00000101210.13,EEF1A2,protein_coding,2353,1189,1165,32.1596,9.7471,9.869
ENSG00000101213.7,PTK6,protein_coding,5936,2873,3067,132.5886,40.1855,40.6882
ENSG00000101216.11,GMEB2,protein_coding,2865,1419,1448,39.642,12.0148,12.1651
ENSG00000101224.17,CDC25B,protein_coding,4063,2066,1998,62.1216,18.8281,19.0636
ENSG00000101236.17,RNF24,protein_coding,948,608,566,8.1802,2.4793,2.5103
ENSG00000101246.20,ARFRP1,protein_coding,7326,3663,3691,63.3562,19.2022,19.4424
ENSG00000101265.16,RASSF2,protein_coding,399,214,185,4.5994,1.394,1.4114
ENSG00000101266.19,CSNK2A1,protein_coding,3138,1631,1507,7.0108,2.1249,2.1514
ENSG00000101280.8,ANGPT4,protein_coding,6,2,4,0.0843,0.0256,0.0259
ENSG00000101290.14,CDS2,protein_coding,2067,1032,1036,11.554,3.5018,3.5457
ENSG00000101292.8,PROKR2,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000101294.18,HM13,protein_coding,27627,13736,13929,207.8778,63.0044,63.7925
ENSG00000101298.15,SNPH,protein_coding,84,40,44,0.9705,0.2941,0.2978
ENSG00000101306.11,MYLK2,protein_coding,15,6,9,0.3325,0.1008,0.102
ENSG00000101307.16,SIRPB1,protein_coding,52,34,18,0.4169,0.1264,0.1279
ENSG00000101310.17,SEC23B,protein_coding,7182,3587,3595,108.9762,33.0289,33.4421
ENSG00000101323.5,HAO1,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000101327.9,PDYN,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000101333.17,PLCB4,protein_coding,6040,3067,2973,58.0157,17.5836,17.8036
ENSG00000101335.10,MYL9,protein_coding,9674,4849,4825,227.24,68.8728,69.7343
ENSG00000101336.17,HCK,protein_coding,362,194,168,7.7448,2.3473,2.3767
ENSG00000101337.16,TM9SF4,protein_coding,21621,10836,10788,273.8823,83.0093,84.0477
ENSG00000101343.15,CRNKL1,protein_coding,3402,1686,1716,49.1337,14.8916,15.0779
ENSG00000101346.14,POFUT1,protein_coding,18808,9399,9412,193.3242,58.5935,59.3264
ENSG00000101347.10,SAMHD1,protein_coding,3327,2275,2352,20.4193,6.1888,6.2662
ENSG00000101349.17,PAK5,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000101350.8,KIF3B,protein_coding,7727,3768,3959,83.3334,25.257,25.573
ENSG00000101361.17,NOP56,protein_coding,4677,2284,2393,62.3215,18.8886,19.1249
ENSG00000101363.12,MANBAL,protein_coding,3964,2013,1951,127.8545,38.7507,39.2354
ENSG00000101365.21,IDH3B,protein_coding,3276,1626,1650,84.1771,25.5127,25.8319
ENSG00000101367.9,MAPRE1,protein_coding,9746,4895,4851,250.9129,76.0477,76.999
ENSG00000101384.12,JAG1,protein_coding,1564,796,814,11.0949,3.3627,3.4047
ENSG00000101400.6,SNTA1,protein_coding,1066,560,507,31.8013,9.6384,9.759
ENSG00000101405.3,OXT,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000101407.13,TTI1,protein_coding,3914,1955,1959,57.7291,17.4968,17.7156
ENSG00000101412.13,E2F1,protein_coding,2326,1185,1141,57.0339,17.2861,17.5023
ENSG00000101417.12,PXMP4,protein_coding,3662,1817,1848,42.2351,12.8008,12.9609
ENSG00000101425.14,BPI,protein_coding,11,6,5,0.2921,0.0885,0.0896
ENSG00000101435.5,CST9L,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000101438.4,SLC32A1,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000101439.9,CST3,protein_coding,17161,8777,8384,313.1195,94.9015,96.0886
ENSG00000101440.9,ASIP,protein_coding,13,5,8,1.1021,0.334,0.3382
ENSG00000101441.4,CST4,protein_coding,3,2,1,0.2635,0.0799,0.0809
ENSG00000101442.10,ACTR5,protein_coding,1661,808,853,43.0147,13.0371,13.2001
ENSG00000101443.18,WFDC2,protein_coding,1503,765,738,74.2597,22.5069,22.7885
ENSG00000101444.13,AHCY,protein_coding,35482,17833,17649,601.0186,182.1591,184.4377
ENSG00000101445.10,PPP1R16B,protein_coding,296,163,133,3.0468,0.9234,0.935
ENSG00000101446.8,SPINT3,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000101448.14,EPPIN,protein_coding,1,0,1,0.0106,0.0032,0.0032
ENSG00000101460.13,MAP1LC3A,protein_coding,3371,1634,1738,193.011,58.4985,59.2303
ENSG00000101464.11,PIGU,protein_coding,5895,2833,3062,143.6386,43.5346,44.0791
ENSG00000101470.10,TNNC2,protein_coding,3495,1872,1623,272.1695,82.4902,83.5221
ENSG00000101473.17,ACOT8,protein_coding,2812,2472,2411,42.5993,12.9112,13.0727
ENSG00000101489.20,CELF4,protein_coding,3,3,1,0.0313,0.0095,0.0096
ENSG00000101493.11,ZNF516,protein_coding,724,338,386,5.4409,1.649,1.6697
ENSG00000101542.10,CDH20,protein_coding,1,1,0,0.0154,0.0047,0.0047
ENSG00000101544.9,ADNP2,protein_coding,1112,559,553,12.9657,3.9297,3.9788
ENSG00000101557.15,USP14,protein_coding,1892,1021,970,20.8443,6.3176,6.3966
ENSG00000101558.14,VAPA,protein_coding,3197,1669,1528,17.7711,5.3861,5.4535
ENSG00000101574.15,METTL4,protein_coding,330,179,151,3.8027,1.1525,1.1669
ENSG00000101577.10,LPIN2,protein_coding,1705,920,945,16.9649,5.1418,5.2061
ENSG00000101596.16,SMCHD1,protein_coding,1308,663,658,6.9314,2.1008,2.1271
ENSG00000101605.13,MYOM1,protein_coding,127,76,55,1.302,0.3946,0.3995
ENSG00000101608.13,MYL12A,protein_coding,4926,3975,3883,107.162,32.4791,32.8854
ENSG00000101638.14,ST8SIA5,protein_coding,2,2,0,0.0084,0.0026,0.0026
ENSG00000101639.18,CEP192,protein_coding,675,350,325,4.4968,1.3629,1.3799
ENSG00000101654.18,RNMT,protein_coding,1154,576,578,10.905,3.3051,3.3465
ENSG00000101665.9,SMAD7,protein_coding,1863,987,876,24.4153,7.3999,7.4924
ENSG00000101670.12,LIPG,protein_coding,939,470,469,4.7319,1.4342,1.4521
ENSG00000101680.15,LAMA1,protein_coding,180,84,99,0.7487,0.2269,0.2298
ENSG00000101695.9,RNF125,protein_coding,98,48,50,1.0665,0.3232,0.3273
ENSG00000101745.17,ANKRD12,protein_coding,1088,572,518,5.8592,1.7758,1.798
ENSG00000101746.15,NOL4,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000101751.10,POLI,protein_coding,457,245,222,3.1827,0.9646,0.9767
ENSG00000101752.12,MIB1,protein_coding,985,502,483,6.1542,1.8652,1.8886
ENSG00000101773.19,RBBP8,protein_coding,584,284,300,7.5857,2.2991,2.3279
ENSG00000101782.15,RIOK3,protein_coding,2727,1419,1308,37.041,11.2265,11.367
ENSG00000101811.14,CSTF2,protein_coding,1317,661,656,31.3039,9.4877,9.6064
ENSG00000101812.14,H2BW2,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000101825.8,MXRA5,protein_coding,2546,1281,1265,17.129,5.1915,5.2565
ENSG00000101842.14,VSIG1,protein_coding,3,0,3,0.0525,0.0159,0.0161
ENSG00000101843.19,PSMD10,protein_coding,1675,870,805,46.2267,14.0106,14.1858
ENSG00000101844.18,ATG4A,protein_coding,342,171,171,7.7069,2.3358,2.3651
ENSG00000101846.8,STS,protein_coding,497,267,263,2.6561,0.805,0.8151
ENSG00000101849.17,TBL1X,protein_coding,766,364,402,5.5896,1.6941,1.7153
ENSG00000101850.13,GPR143,protein_coding,1361,682,679,37.8939,11.485,11.6287
ENSG00000101856.10,PGRMC1,protein_coding,6891,3479,3412,236.8553,71.787,72.685
ENSG00000101868.13,POLA1,protein_coding,1196,620,576,5.0741,1.5379,1.5571
ENSG00000101871.16,MID1,protein_coding,1801,892,909,12.5706,3.81,3.8576
ENSG00000101882.10,NKAP,protein_coding,969,605,661,8.1182,2.4605,2.4913
ENSG00000101883.5,RHOXF1,protein_coding,3,2,1,0.2649,0.0803,0.0813
ENSG00000101888.12,NXT2,protein_coding,552,269,283,11.7299,3.5551,3.5996
ENSG00000101890.5,GUCY2F,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000101892.12,ATP1B4,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000101898.6,MCTS2P,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000101911.13,PRPS2,protein_coding,4301,2165,2136,102.861,31.1755,31.5655
ENSG00000101916.12,TLR8,protein_coding,41,24,17,0.6213,0.1883,0.1906
ENSG00000101928.13,MOSPD1,protein_coding,461,235,226,11.4356,3.4659,3.5093
ENSG00000101935.10,AMMECR1,protein_coding,1258,669,589,13.0426,3.953,4.0024
ENSG00000101938.15,CHRDL1,protein_coding,170,79,91,2.8605,0.867,0.8778
ENSG00000101940.18,WDR13,protein_coding,4210,2175,2036,35.2755,10.6914,10.8252
ENSG00000101945.17,SUV39H1,protein_coding,498,345,311,10.1601,3.0794,3.1179
ENSG00000101951.17,PAGE4,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000101955.15,SRPX,protein_coding,121,60,61,4.0166,1.2174,1.2326
ENSG00000101958.14,GLRA2,protein_coding,52,26,26,0.9257,0.2806,0.2841
ENSG00000101966.13,XIAP,protein_coding,3646,1832,1814,26.7327,8.1023,8.2036
ENSG00000101972.19,STAG2,protein_coding,4379,2213,2171,35.2281,10.6771,10.8106
ENSG00000101974.14,ATP11C,protein_coding,643,325,318,5.7259,1.7354,1.7571
ENSG00000101977.21,MCF2,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000101981.12,F9,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000101986.12,ABCD1,protein_coding,1114,571,543,17.338,5.2549,5.3206
ENSG00000102001.13,CACNA1F,protein_coding,11,4,7,0.1047,0.0317,0.0321
ENSG00000102003.11,SYP,protein_coding,182,95,107,2.3337,0.7073,0.7162
ENSG00000102007.11,PLP2,protein_coding,6652,5478,5599,336.7314,102.0579,103.3345
ENSG00000102010.15,BMX,protein_coding,31,11,21,0.723,0.2191,0.2219
ENSG00000102021.11,LUZP4,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000102024.18,PLS3,protein_coding,5547,2773,2774,89.2598,27.0532,27.3916
ENSG00000102030.16,NAA10,protein_coding,1132,593,539,16.1755,4.9025,4.9638
ENSG00000102032.13,RENBP,protein_coding,246,120,126,7.9267,2.4025,2.4325
ENSG00000102034.17,ELF4,protein_coding,2856,1396,1460,35.9709,10.9022,11.0386
ENSG00000102038.16,SMARCA1,protein_coding,200,95,105,3.0236,0.9164,0.9279
ENSG00000102048.16,ASB9,protein_coding,65,39,26,1.8416,0.5582,0.5652
ENSG00000102054.18,RBBP7,protein_coding,6288,3204,3184,56.5057,17.126,17.3402
ENSG00000102055.7,PPP1R2C,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000102057.10,KCND1,protein_coding,40,21,19,0.4338,0.1315,0.1331
ENSG00000102076.10,OPN1LW,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000102078.16,SLC25A14,protein_coding,312,152,160,6.8392,2.0729,2.0988
ENSG00000102081.15,FMR1,protein_coding,2380,1194,1186,17.538,5.3155,5.382
ENSG00000102096.9,PIM2,protein_coding,1437,731,706,34.3294,10.4047,10.5348
ENSG00000102098.19,SCML2,protein_coding,273,148,125,4.1615,1.2613,1.2771
ENSG00000102100.16,SLC35A2,protein_coding,3484,1729,1759,61.3624,18.5979,18.8306
ENSG00000102103.17,PQBP1,protein_coding,3580,2089,2140,83.2925,25.2446,25.5604
ENSG00000102104.9,RS1,protein_coding,0,3,5,0.0,0.0,0.0
ENSG00000102109.9,PCSK1N,protein_coding,12,5,7,0.5916,0.1793,0.1815
ENSG00000102119.11,EMD,protein_coding,3006,1483,1524,101.9926,30.9123,31.299
ENSG00000102125.16,TAZ,protein_coding,1189,636,662,13.1212,3.9768,4.0266
ENSG00000102128.8,RAB40AL,protein_coding,0,1,0,0.0,0.0,0.0
ENSG00000102144.15,PGK1,protein_coding,18617,9407,9210,225.8531,68.4525,69.3087
ENSG00000102145.15,GATA1,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000102158.20,MAGT1,protein_coding,5099,2522,2577,61.3846,18.6047,18.8374
ENSG00000102172.16,SMS,protein_coding,3412,1737,1675,111.0824,33.6673,34.0884
ENSG00000102174.9,PHEX,protein_coding,12,4,8,0.1218,0.0369,0.0374
ENSG00000102178.13,UBL4A,protein_coding,3210,1648,1564,82.2249,24.9211,25.2328
ENSG00000102181.21,CD99L2,protein_coding,1909,988,924,21.8491,6.6221,6.7049
ENSG00000102189.17,EEA1,protein_coding,826,421,409,5.3677,1.6269,1.6472
ENSG00000102195.10,GPR50,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000102221.14,JADE3,protein_coding,833,399,434,10.6708,3.2342,3.2746
ENSG00000102225.16,CDK16,protein_coding,4276,2150,2126,43.1851,13.0887,13.2524
ENSG00000102226.10,USP11,protein_coding,2364,1158,1206,30.6161,9.2792,9.3953
ENSG00000102230.14,PCYT1B,protein_coding,10,7,3,0.1164,0.0353,0.0357
ENSG00000102239.5,BRS3,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000102241.12,HTATSF1,protein_coding,5531,2808,2723,119.4176,36.1935,36.6463
ENSG00000102243.13,VGLL1,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000102245.8,CD40LG,protein_coding,73,36,37,2.5999,0.788,0.7978
ENSG00000102265.12,TIMP1,protein_coding,11588,5878,5711,528.5864,160.206,162.21
ENSG00000102271.14,KLHL4,protein_coding,21,14,7,0.2249,0.0682,0.069
ENSG00000102287.19,GABRE,protein_coding,1995,992,1003,13.69,4.1492,4.2011
ENSG00000102290.22,PCDH11X,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000102302.8,FGD1,protein_coding,179,319,305,2.7186,0.824,0.8343
ENSG00000102309.15,PIN4,protein_coding,951,491,462,14.3969,4.3635,4.418
ENSG00000102312.23,PORCN,protein_coding,612,289,323,13.4065,4.0633,4.1141
ENSG00000102313.9,ITIH6,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000102316.17,MAGED2,protein_coding,7921,3975,3946,177.5274,53.8057,54.4788
ENSG00000102317.18,RBM3,protein_coding,8132,4562,4629,92.0509,27.8992,28.2481
ENSG00000102349.18,KLF8,protein_coding,76,42,34,0.3938,0.1194,0.1209
ENSG00000102359.8,SRPX2,protein_coding,2377,1626,1630,20.8076,6.3064,6.3853
ENSG00000102362.15,SYTL4,protein_coding,438,664,653,3.8894,1.1788,1.1935
ENSG00000102383.14,ZDHHC15,protein_coding,7,3,4,0.0677,0.0205,0.0208
ENSG00000102384.13,CENPI,protein_coding,215,99,116,3.2819,0.9947,1.0071
ENSG00000102385.12,DRP2,protein_coding,10,5,6,0.0806,0.0244,0.0247
ENSG00000102387.16,TAF7L,protein_coding,1,0,1,0.0243,0.0074,0.0075
ENSG00000102393.14,GLA,protein_coding,2396,1252,1194,25.5106,7.7319,7.8286
ENSG00000102401.20,ARMCX3,protein_coding,3718,1962,1994,57.8524,17.5341,17.7535
ENSG00000102409.10,BEX4,protein_coding,198,103,95,9.9542,3.017,3.0547
ENSG00000102452.18,NALCN,protein_coding,45,24,32,0.1527,0.0463,0.0468
ENSG00000102466.16,FGF14,protein_coding,7,123,124,0.0328,0.01,0.0101
ENSG00000102468.11,HTR2A,protein_coding,9,5,4,0.1055,0.032,0.0324
ENSG00000102471.14,NDFIP2,protein_coding,6654,3386,3271,87.884,26.6362,26.9694
ENSG00000102524.11,TNFSF13B,protein_coding,142,76,66,3.0619,0.928,0.9396
ENSG00000102531.16,FNDC3A,protein_coding,3116,1553,1598,26.699,8.092,8.1933
ENSG00000102539.5,MLNR,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000102543.14,CDADC1,protein_coding,816,419,397,13.9329,4.2228,4.2757
ENSG00000102547.19,CAB39L,protein_coding,2058,1025,1033,27.4563,8.3216,8.4257
ENSG00000102554.14,KLF5,protein_coding,17932,8933,9000,321.4954,97.4401,98.6589
ENSG00000102572.15,STK24,protein_coding,7317,9246,9175,39.9622,12.1119,12.2634
ENSG00000102575.13,ACP5,protein_coding,4180,2240,2286,94.4535,28.6273,28.9854
ENSG00000102580.15,DNAJC3,protein_coding,5705,2876,2829,67.3162,20.4025,20.6577
ENSG00000102595.20,UGGT2,protein_coding,1650,830,820,13.4279,4.0698,4.1207
ENSG00000102606.18,ARHGEF7,protein_coding,4189,2051,2138,23.4792,7.1162,7.2052
ENSG00000102678.7,FGF9,protein_coding,59,32,27,0.8026,0.2432,0.2463
ENSG00000102683.8,SGCG,protein_coding,2,2,0,0.0828,0.0251,0.0254
ENSG00000102699.6,PARP4,protein_coding,10978,5455,5527,119.8247,36.3169,36.7712
ENSG00000102738.8,MRPS31,protein_coding,1558,766,792,47.842,14.5001,14.6815
ENSG00000102743.15,SLC25A15,protein_coding,1521,792,868,23.9666,7.2639,7.3547
ENSG00000102753.10,KPNA3,protein_coding,2603,1320,1283,40.666,12.3252,12.4794
ENSG00000102755.12,FLT1,protein_coding,598,312,286,3.1392,0.9514,0.9633
ENSG00000102763.18,VWA8,protein_coding,1888,1031,985,16.3106,4.9435,5.0053
ENSG00000102780.17,DGKH,protein_coding,1439,722,717,4.8078,1.4572,1.4754
ENSG00000102781.14,KATNAL1,protein_coding,411,180,231,3.3173,1.0054,1.018
ENSG00000102786.15,INTS6,protein_coding,2107,1171,1205,5.4481,1.6512,1.6719
ENSG00000102794.10,ACOD1,protein_coding,2,1,1,0.0611,0.0185,0.0188
ENSG00000102796.11,DHRS12,protein_coding,248,129,120,4.634,1.4045,1.422
ENSG00000102804.15,TSC22D1,protein_coding,16832,8556,8501,129.3066,39.1907,39.681
ENSG00000102805.16,CLN5,protein_coding,488,1066,1074,1.4109,0.4276,0.433
ENSG00000102837.7,OLFM4,protein_coding,18732,9486,9246,434.5933,131.7183,133.3659
ENSG00000102854.16,MSLN,protein_coding,1207,598,609,30.7623,9.3236,9.4402
ENSG00000102858.13,MGRN1,protein_coding,5992,3066,2932,38.8049,11.7611,11.9083
ENSG00000102870.6,ZNF629,protein_coding,2623,1374,1251,28.4417,8.6202,8.7281
ENSG00000102871.16,TRADD,protein_coding,1730,850,880,52.5124,15.9157,16.1148
ENSG00000102878.17,HSF4,protein_coding,384,201,183,7.5003,2.2732,2.3016
ENSG00000102879.16,CORO1A,protein_coding,1629,873,906,22.4833,6.8143,6.8996
ENSG00000102882.12,MAPK3,protein_coding,5567,2756,2812,100.0805,30.3328,30.7122
ENSG00000102886.15,GDPD3,protein_coding,113,71,94,4.7413,1.437,1.455
ENSG00000102890.16,ELMO3,protein_coding,3456,1685,1772,88.5263,26.8309,27.1665
ENSG00000102891.4,MT4,protein_coding,0,0,0,0.0,0.0,0.0
ENSG00000102893.16,PHKB,protein_coding,3842,1948,1938,21.4359,6.4969,6.5782
ENSG00000102897.10,LYRM1,protein_coding,1541,783,786,28.2892,8.574,8.6813
ENSG00000102898.12,NUTF2,protein_coding,6086,3172,2973,108.3769,32.8473,33.2582
ENSG00000102900.13,NUP93,protein_coding,4365,2171,2194,25.8844,7.8451,7.9433
ENSG00000102904.15,TSNAXIP1,protein_coding,217,326,324,3.7158,1.1262,1.1403
ENSG00000102908.22,NFAT5,protein_coding,2351,1183,1169,9.4549,2.8656,2.9015
ENSG00000102910.14,LONP2,protein_coding,3484,2271,2336,23.0887,6.9978,7.0854
ENSG00000102921.8,N4BP1,protein_coding,2604,1307,1297,21.992,6.6654,6.7488
ENSG00000102924.12,CBLN1,protein_coding,69,29,40,1.7498,0.5303,0.537
ENSG00000102931.8,ARL2BP,protein_coding,13,979,995,0.43,0.1303,0.132
ENSG00000102934.10,PLLP,protein_coding,356,1124,1081,2.6975,0.8176,0.8278
ENSG00000102935.12,ZNF423,protein_coding,82,44,39,0.6027,0.1827,0.185
ENSG00000102962.5,CCL22,protein_coding,149,84,65,3.3692,1.0211,1.0339
ENSG00000102967.12,DHODH,protein_coding,525,264,261,5.0034,1.5165,1.5354
ENSG00000102970.11,CCL17,protein_coding,35,15,20,3.7175,1.1267,1.1408
ENSG00000102974.16,CTCF,protein_coding,3597,1777,1827,23.4767,7.1154,7.2044
ENSG00000102977.17,ACD,protein_coding,1724,890,874,35.282,10.6934,10.8272
ENSG00000102978.13,POLR2C,protein_coding,3428,1831,1804,61.6771,18.6933,18.9272
ENSG00000102981.10,PARD6A,protein_coding,530,243,287,23.5569,7.1397,7.229
ENSG00000102984.15,ZNF821,protein_coding,37,108,93,0.7174,0.2174,0.2201
ENSG00000102996.5,MMP15,protein_coding,8337,4155,4182,129.9698,39.3918,39.8845
ENSG00000103018.17,CYB5B,protein_coding,6692,3350,3342,64.8449,19.6535,19.8993
ENSG00000103021.9,CCDC113,protein_coding,1131,689,605,12.5865,3.8148,3.8625
ENSG00000103023.12,PRSS54,protein_coding,2,74,91,0.0625,0.0189,0.0192
ENSG00000103024.7,NME3,protein_coding,1229,664,602,56.0996,17.0029,17.2156
ENSG00000103034.14,NDRG4,protein_coding,111,53,58,0.7589,0.23,0.2329
ENSG00000103035.11,PSMD7,protein_coding,1330,2198,2291,32.479,9.8439,9.967
ENSG00000103037.12,SETD6,protein_coding,533,1199,1113,4.5427,1.3768,1.3941
ENSG00000103042.9,SLC38A7,protein_coding,587,299,288,5.8161,1.7628,1.7848
ENSG00000103043.15,VAC14,protein_coding,3083,1767,1818,24.5743,7.4481,7.5412
ENSG00000103044.11,HAS3,protein_coding,187,1038,1030,2.372,0.7189,0.7279
ENSG00000103047.8,TANGO6,protein_coding,721,393,376,6.8783,2.0847,2.1108
ENSG00000103051.20,COG4,protein_coding,3902,1977,1925,53.8325,16.3158,16.5198
